city,name,price,enterprise,alias,string_len
长沙,汇景发展环球中心,21000,其他,汇景发展环球中心,8
长沙,永实蔷薇国际,8600,其他,永实蔷薇国际,6
长沙,乾源国际广场,45000,其他,乾源国际广场,6
长沙,中央美郡,20000,其他,中央美郡,4
长沙,九峰远见,价格待定,其他,九峰远见,4
长沙,北辰中央公园,12500,北辰,中央公园,4
长沙,明昇壹城,13000,其他,明昇壹城,4
长沙,城市时光商业广场,20000,其他,城市时光商业广场,8
长沙,天心白沙里,20000,其他,天心白沙里,5
长沙,和泓融成府,8900,其他,和泓融成府,5
长沙,碧水龙庭,9500,其他,碧水龙庭,4
长沙,橘郡礼顿山,10900,其他,橘郡礼顿山,5
长沙,绿城青竹园,27800,绿城,青竹园,3
长沙,盈峰翠邸,13680,其他,盈峰翠邸,4
长沙,学林西岸,7800,其他,学林西岸,4
长沙,华远华中心,17000,其他,华远华中心,5
长沙,华远华时代,18000,其他,华远华时代,5
长沙,湘粮国际广场,6800,其他,湘粮国际广场,6
长沙,新华联梦想城,30000,其他,新华联梦想城,6
长沙,麦芒国际,7500,其他,麦芒国际,4
长沙,湖湘中心樾山公馆,20000,其他,湖湘中心樾山公馆,8
长沙,润和国际广场,11500,其他,润和国际广场,6
长沙,新华联铜官窑,12000,其他,新华联铜官窑,6
长沙,万润滨江天著,10300,其他,万润滨江天著,6
长沙,和泓桃李春风,14500,其他,和泓桃李春风,6
长沙,金科集美天辰,9200,金科,集美天辰,4
长沙,嘉宇北部湾,6900,其他,嘉宇北部湾,5
长沙,中国铁建洋湖壹品,12500,中国铁建,洋湖壹品,4
长沙,澳海望洲府,8000,其他,澳海望洲府,5
长沙,北辰三角洲,16000,北辰,三角洲,3
长沙,金鹰商业广场,8000,其他,金鹰商业广场,6
长沙,长沙院子,12000,其他,院子,2
长沙,美的梧桐庄园,11500,其他,美的梧桐庄园,6
长沙,帝辰金缇水郡,6580,其他,帝辰金缇水郡,6
长沙,恒基旭辉湖山赋,9800,旭辉,恒基湖山赋,5
长沙,绿地长沙城际空间站,11800,绿地,城际空间站,5
长沙,光明碧桂园培文府锦园,7400,碧桂园,光明培文府锦园,7
长沙,恒泰湘壹府,7800,其他,恒泰湘壹府,5
长沙,旺德府恺悦国际,13800,其他,旺德府恺悦国际,7
长沙,富兴悦府,22000,其他,富兴悦府,4
长沙,敏捷珑玥府,6500,其他,敏捷珑玥府,5
长沙,环亚高铁芯城,9600,其他,环亚高铁芯城,6
长沙,阳光城檀悦,18000,阳光城,檀悦,2
长沙,中一鲲出,22000,其他,中一鲲出,4
长沙,鑫远紫樾香山,13600,其他,鑫远紫樾香山,6
长沙,中天星耀城,12000,其他,中天星耀城,5
长沙,中建璟和城,10000,中建,璟和城,3
长沙,安沙国际建材城,15000,其他,安沙国际建材城,7
长沙,红星国际公寓,9000,红星,国际公寓,4
长沙,世茂铂曼,15000,世茂,铂曼,2
长沙,新力铂园,14500,新力,铂园,2
长沙,富兴时代公寓,13000,其他,富兴时代公寓,6
长沙,中建悦和城,8300,中建,悦和城,3
长沙,碧桂园荟隽棠,10500,碧桂园,荟隽棠,3
长沙,五江天街碧桂园印象,8200,碧桂园,五江天街印象,6
长沙,世景国际广场,9500,其他,世景国际广场,6
长沙,泰禹雅鲤,25000,其他,泰禹雅鲤,4
长沙,藏珑湖上公馆,14500,其他,藏珑湖上公馆,6
长沙,长城万悦汇,11000,其他,长城万悦汇,5
长沙,美来美城市广场,20000,其他,美来美城市广场,7
长沙,亿达智造小镇,6500,其他,亿达智造小镇,6
长沙,碧桂园培文府御园,7500,碧桂园,培文府御园,5
长沙,珠江88墅,16480,其他,珠江88墅,5
长沙,碧桂园星荟,7500,碧桂园,星荟,2
长沙,华远碧桂园海蓝城,7500,碧桂园,华远海蓝城,5
长沙,万境潇湘,12500,其他,万境潇湘,4
长沙,兴旺小爱同学,8000,其他,兴旺小爱同学,6
长沙,城际国金公馆,12500,其他,城际国金公馆,6
长沙,明珠金沙湾,6600,其他,明珠金沙湾,5
长沙,正荣梅溪紫阙台,13888,正荣,梅溪紫阙台,5
长沙,金地铂悦,5888,金地,铂悦,2
长沙,碧桂园漓湘悦,6000,碧桂园,漓湘悦,3
长沙,润和紫郡,35000,其他,润和紫郡,4
长沙,长沙雅居乐新地,6400,雅居乐,新地,2
长沙,富力十号,11000,富力,十号,2
长沙,保利茉莉公馆,14000,保利,茉莉公馆,4
长沙,润和滨江府,50000,其他,润和滨江府,5
长沙,中建嘉和城凤凰台,10200,中建,嘉和城凤凰台,6
长沙,长房明宸府,9900,其他,长房明宸府,5
长沙,润和湘江天地,12500,其他,润和湘江天地,6
长沙,旭辉美的东樾城,9635,旭辉,美的东樾城,5
长沙,日盛湖湘花苑,7900,其他,日盛湖湘花苑,6
长沙,华远海蓝郡,9300,其他,华远海蓝郡,5
长沙,紫鑫中央广场,22000,其他,紫鑫中央广场,6
长沙,南璟滨江书苑,6300,其他,南璟滨江书苑,6
长沙,保利天禧,13500,保利,天禧,2
长沙,龙湖春江悦茗,12000,龙湖,春江悦茗,4
长沙,长郡旁牛津街,8500,其他,长郡旁牛津街,6
长沙,达美寰宇中心,23000,其他,达美寰宇中心,6
长沙,熙科梅溪半岛,20000,其他,熙科梅溪半岛,6
长沙,福晟钱隆公馆,6600,其他,福晟钱隆公馆,6
长沙,湾田望江府,6900,其他,湾田望江府,5
长沙,万润时光里,9200,其他,万润时光里,5
长沙,启迪协信中心,14500,其他,启迪协信中心,6
长沙,绿地湖湘中心,60000,绿地,湖湘中心,4
长沙,长房雍景湾,12000,其他,长房雍景湾,5
长沙,金茂建发观悦,16000,金茂,观悦,2
长沙,时代印记,14000,其他,时代印记,4
长沙,金钟美墅湾,5800,其他,金钟美墅湾,5
长沙,明城广场,8900,其他,明城广场,4
长沙,蓝光雍锦府,11500,蓝光,雍锦府,3
长沙,世茂璀璨天城,9400,世茂,璀璨天城,4
长沙,长沙平安财富中心骅悦公寓,30000,平安,财富中心骅悦公寓,8
长沙,理想智慧大厦,10300,其他,理想智慧大厦,6
长沙,长房宁洲府,5600,其他,长房宁洲府,5
长沙,湖南文化广场,24000,其他,湖南文化广场,6
长沙,深业鹭栖府,13300,其他,深业鹭栖府,5
长沙,尚东金河湾,10800,其他,尚东金河湾,5
长沙,宁乡碧桂园滨江府,5388,碧桂园,宁乡滨江府,5
长沙,长沙百联购物公园空港8号,8000,其他,百联购物公园空港8号,10
长沙,九玺铭城,11000,其他,九玺铭城,4
长沙,欣利梅溪左岸,13500,其他,欣利梅溪左岸,6
长沙,光大云启,9600,其他,光大云启,4
长沙,梨江鑫苑,6600,其他,梨江鑫苑,4
长沙,长房金阳府,5800,其他,长房金阳府,5
长沙,金富湘江悦城,10500,其他,金富湘江悦城,6
长沙,浏阳湾田和悦家园,6000,其他,浏阳湾田和悦家园,8
长沙,南崇九颂江山印,6300,其他,南崇九颂江山印,7
长沙,湘江峯汇,10500,其他,湘江峯汇,4
长沙,佳源东方璟园,8000,其他,佳源璟园,4
长沙,美的国宾府,5500,其他,美的国宾府,5
长沙,青旅金洲湖,5600,其他,青旅金洲湖,5
长沙,和苑天辰,7400,其他,和苑天辰,4
长沙,中梁御府,5342,中梁,御府,2
长沙,浏阳美的凤凰山,5700,其他,浏阳美的凤凰山,7
长沙,长房宁城府,7500,其他,长房宁城府,5
长沙,运达锦绣广场,12000,其他,运达锦绣广场,6
长沙,广垦华府,4900,其他,广垦华府,4
长沙,当代府MOMΛ,14500,其他,当代府MOMΛ,7
长沙,美的院子,5600,其他,美的院子,4
长沙,新城朗隽大都会,7500,新城,朗隽大都会,5
长沙,湘域国际广场,6350,其他,湘域国际广场,6
长沙,华润凯旋门,15800,华润,凯旋门,3
长沙,梅溪悦章,8600,其他,梅溪悦章,4
长沙,清控尖山湖,12000,其他,清控尖山湖,5
长沙,星雅韵,10800,其他,星雅韵,3
长沙,金茂建发泊悦,7800,金茂,泊悦,2
长沙,富力芙蓉新天地,11000,富力,芙蓉新天地,5
长沙,长沙如院,9200,其他,如院,2
长沙,宁乡美的城,5600,其他,宁乡美的城,5
长沙,旺德府万象时代,价格待定,其他,旺德府万象时代,7
长沙,中富航银座,价格待定,其他,中富航银座,5
长沙,中国铁建京师璟台,价格待定,中国铁建,京师璟台,4
长沙,保利恒伟时光印象,7100,保利,恒伟时光印象,6
长沙,印湘山,13000,其他,印湘山,3
长沙,宁乡美的院子,8000,其他,宁乡美的院子,6
长沙,阳光城翡丽公园,7999,阳光城,翡丽公园,4
长沙,印湘江,27000,其他,印湘江,3
长沙,桥和雅苑,5500,其他,桥和雅苑,4
长沙,敬天广场,17000,其他,敬天广场,4
长沙,环球融创会展上,20000,融创,环球会展上,5
长沙,旭辉雨金广场,10900,旭辉,雨金广场,4
长沙,福天星中心,6400,其他,福天星中心,5
长沙,719街区,8000,其他,719街区,5
长沙,新城恒伟汇隽风华,7800,新城,恒伟汇隽风华,6
长沙,合能枫丹宸悦,13000,其他,合能枫丹宸悦,6
长沙,青柠苑,8900,其他,青柠苑,3
长沙,中建梅溪湖中心宝铂公馆,15500,中建,梅溪湖中心宝铂公馆,9
长沙,大都汇二环天际,9500,其他,大都汇二环天际,7
长沙,新力月湖郡,13500,新力,月湖郡,3
长沙,爱情公望府,9600,其他,爱情公望府,5
长沙,中交凤鸣九章,9600,中交,凤鸣九章,4
长沙,兴进珺府,9400,其他,兴进珺府,4
长沙,澳海云湘赋,8200,其他,澳海云湘赋,5
长沙,弘阳阳光城天宸府,14500,阳光城,弘阳天宸府,5
长沙,中梁正荣府,9000,中梁,府,1
长沙,澳海弘阳云潇赋,10473,其他,澳海弘阳云潇赋,7
长沙,时代MOMΛ云PARK,11000,其他,时代MOMΛ云PARK,11
长沙,京盛和府,9900,其他,京盛和府,4
长沙,帝辰观澜荟锦,6800,其他,帝辰观澜荟锦,6
长沙,中梁信宇拾光印,7300,中梁,信宇拾光印,5
长沙,恒大都汇广场,价格待定,恒大,都汇广场,4
长沙,恒大时代广场,7500,恒大,时代广场,4
长沙,恒大金融广场,1500,恒大,金融广场,4
长沙,湘晟中央,8200,其他,湘晟中央,4
长沙,绿城美的明月江南,10500,绿城,美的明月江南,6
长沙,美的正荣云樾,13800,正荣,美的云樾,4
长沙,文景领秀,9500,其他,文景领秀,4
长沙,润和星河玥,10900,其他,润和星河玥,5
长沙,广晟江山帝景,13400,其他,广晟江山帝景,6
长沙,悦海豪庭,7700,其他,悦海豪庭,4
长沙,香江悦中心,6500,其他,香江悦中心,5
长沙,爱家花园,8800,其他,爱家花园,4
长沙,保利金香槟,9600,保利,金香槟,3
长沙,才子城,6900,其他,才子城,3
长沙,日盛湖湘府,7200,其他,日盛湖湘府,5
长沙,长沙奥克斯商务创汇中心,11000,其他,奥克斯商务创汇中心,9
长沙,佳兆业滨江四季,8300,佳兆业,滨江四季,4
长沙,绿地V岛,13500,绿地,V岛,2
长沙,港湘铂玥,7600,其他,港湘铂玥,4
长沙,汉唐翰林府,9500,其他,汉唐翰林府,5
长沙,中国铁建湘语梅溪,9000,中国铁建,湘语梅溪,4
长沙,金地兰亭樾,7500,金地,兰亭樾,3
长沙,梦想麓隐桐溪,11000,其他,梦想麓隐桐溪,6
长沙,恒大御景半岛,12000,恒大,御景半岛,4
长沙,碧桂园智慧城市,13000,碧桂园,智慧城市,4
长沙,大都汇天悦,13000,其他,大都汇天悦,5
长沙,兴旺壹品,11200,其他,兴旺壹品,4
长沙,润城里,5300,其他,润城里,3
长沙,华远金科空港国际城,7800,金科,华远空港国际城,7
长沙,澳海云曦赋,10600,其他,澳海云曦赋,5
长沙,旭辉铂宸府,12500,旭辉,铂宸府,3
长沙,长沙北中心保利时代,10400,保利,北中心时代,5
长沙,恒大江湾,12600,恒大,江湾,2
长沙,荟聚之光,14000,其他,荟聚之光,4
长沙,江河花楸与光,9500,其他,江河花楸与光,6
长沙,招商雍山湖,15000,招商,雍山湖,3
长沙,紫鑫中央广场长沙县,7400,其他,紫鑫中央广场县,7
长沙,麓谷新干线,8500,其他,麓谷新干线,5
长沙,地铁中建江山玖樾,9800,中建,地铁江山玖樾,6
长沙,中建亮月湖澜苑,6200,中建,亮月湖澜苑,5
长沙,湘江颂,15000,其他,湘江颂,3
长沙,轨道万科悦府,14000,万科,轨道悦府,4
长沙,长房悦香山,13000,其他,长房悦香山,5
长沙,长房半岛蓝湾,25000,其他,长房半岛蓝湾,6
长沙,达美公馆,23500,其他,达美公馆,4
长沙,上置绿洲雅宾利,9000,其他,上置绿洲雅宾利,7
长沙,建发玖洲和玺,价格待定,建发,玖洲和玺,4
长沙,园康云顶苑,12800,其他,园康云顶苑,5
长沙,长房越秀星悦荟,13000,其他,长房越秀星悦荟,7
长沙,时代建发和著,14000,建发,时代和著,4
长沙,百世云境,12000,其他,百世云境,4
长沙,江悦和鸣,15300,其他,江悦和鸣,4
长沙,中建嘉和城,8500,中建,嘉和城,3
长沙,世茂璀璨风华,16000,世茂,璀璨风华,4
长沙,金地都会风華,11300,金地,都会风華,4
长沙,滨江学府,11000,其他,滨江学府,4
长沙,东方红梅溪枫林,12500,其他,红梅溪枫林,5
长沙,碧桂园博萃梅溪,11700,碧桂园,博萃梅溪,4
长沙,龙湖江与城,13900,龙湖,江与城,3
长沙,金茂越秀雨花金茂智慧科学城,15000,金茂,越秀雨花智慧科学城,9
长沙,万科森林公园,13500,万科,森林公园,4
长沙,运达中央广场,21800,其他,运达中央广场,6
长沙,复地滨江金融中心,13000,其他,复地滨江金融中心,8
长沙,豪嘉兴雅府,6850,其他,豪雅府,3
长沙,盛地领航城,7350,其他,盛地领航城,5
长沙,旭辉汇樾城,20000,旭辉,汇樾城,3
长沙,国宸府,13700,其他,国宸府,3
长沙,佳俊万家府,11000,其他,佳俊万家府,5
长沙,碧桂园阅山境,14000,碧桂园,阅山境,3
长沙,保利檀樾,8800,保利,檀樾,2
长沙,辉煌时代,13000,其他,辉煌时代,4
长沙,弘阳万侯府,6800,其他,弘阳万侯府,5
长沙,中粮观澜祥云,6800,中粮,观澜祥云,4
长沙,云栖国际,6180,其他,云栖国际,4
长沙,长沙世茂广场世茂环球金融中心,价格待定,世茂,广场环球金融中心,8
长沙,会展三润城,8200,其他,会展三润城,5
长沙,北控浩瀚,8400,其他,北控浩瀚,4
长沙,大汉龙喜水乡别墅,12500,其他,大汉龙喜水乡别墅,8
长沙,和顺府,9300,其他,和顺府,3
长沙,金地格林都会,价格待定,金地,格林都会,4
长沙,南益名士豪庭,9500,其他,南益名士豪庭,6
长沙,祥龙御苑,5200,其他,祥龙御苑,4
长沙,大汉龙喜水乡洋房，复式,7300,其他,大汉龙喜水乡洋房，复式,11
长沙,中信城开东宸上品,11000,中信,东宸上品,4
长沙,凯富南方鑫城,5200,其他,凯富南方鑫城,6
长沙,蓝月谷裕源国际山庄,5200,其他,蓝月谷裕源国际山庄,9
长沙,壹廷平层大宅,18000,其他,壹廷平层大宅,6
长沙,紫华郡,6539,其他,紫华郡,3
长沙,恩瑞御西湖,11500,其他,恩瑞御西湖,5
长沙,青竹湖曦园,8200,其他,青竹湖曦园,5
长沙,富基世纪公园,价格待定,其他,富基世纪公园,6
长沙,创世纪广场,8000,其他,创世纪广场,5
长沙,润和城,5200,其他,润和城,3
长沙,玺宇悦城国际,6100,其他,玺宇悦城国际,6
长沙,吉润华府,4600,其他,吉润华府,4
长沙,湘江保利时代,6500,保利,湘江时代,4
长沙,步步高湘江湾,6000,其他,步步高湘江湾,6
长沙,中海熙湾,18000,中海,熙湾,2
长沙,君合天玺,14000,其他,君合天玺,4
长沙,芙蓉万国城MOMA,10000,其他,芙蓉万国城MOMA,9
长沙,新城和樾,9700,新城,和樾,2
长沙,君悦新天地,17000,其他,君悦新天地,5
长沙,正荣悦玺,12000,正荣,悦玺,2
长沙,佳兆业云顶梅溪湖,30000,佳兆业,云顶梅溪湖,5
长沙,鑫苑芙蓉鑫家,9800,其他,鑫苑芙蓉鑫家,6
长沙,金星创寓SOHO创寓金街,6888,其他,金星创寓SOHO创寓金街,12
长沙,博长山水香颐,11000,其他,博长山水香颐,6
长沙,钱隆世家,8000,其他,钱隆世家,4
长沙,蓝湾国际广场,15000,其他,蓝湾国际广场,6
长沙,可可小城,价格待定,其他,可可小城,4
长沙,东友星座,价格待定,其他,东友星座,4
长沙,奥克斯缔壹城,价格待定,其他,奥克斯缔壹城,6
长沙,潇湘奥林匹克花园,8300,其他,潇湘奥林匹克花园,8
长沙,水墨林溪,9000,其他,水墨林溪,4
长沙,今时艺苑,价格待定,其他,今时艺苑,4
长沙,联诚现代城,价格待定,其他,联诚现代城,5
长沙,高盛华成,价格待定,其他,高盛华成,4
长沙,绿地公馆,价格待定,绿地,公馆,2
长沙,金轮星光名座,9078,其他,金轮星光名座,6
长沙,望兴西西里,12000,其他,望兴西西里,5
长沙,拿铁空间,价格待定,其他,拿铁空间,4
长沙,旺景园,价格待定,其他,旺景园,3
长沙,保利林语中心,9500,保利,林语中心,4
长沙,滨江海棠湾,价格待定,其他,滨江海棠湾,5
长沙,中交里城,30000,中交,里城,2
长沙,晟通牡丹舸,18000,其他,晟通牡丹舸,5
长沙,金地格林公馆,价格待定,金地,格林公馆,4
长沙,万科里金域滨江,13000,万科,里金域滨江,5
长沙,楚天世纪城,价格待定,其他,楚天世纪城,5
长沙,鑫远悦城,价格待定,其他,鑫远悦城,4
长沙,恒大御景天下,9200,恒大,御景天下,4
长沙,中粮鸿云,6700,中粮,鸿云,2
长沙,荣泰广场,价格待定,其他,荣泰广场,4
长沙,北大资源理想家园,价格待定,其他,北大资源理想家园,8
长沙,勤诚达境界城,价格待定,其他,勤诚达境界城,6
长沙,欧莱雅郡,价格待定,其他,欧莱雅郡,4
长沙,达美溪湖湾,23000,其他,达美溪湖湾,5
长沙,嘉宇银杉,价格待定,其他,嘉宇银杉,4
长沙,青竹湖太阳星城,价格待定,其他,青竹湖太阳星城,7
长沙,建发中央悦府,价格待定,建发,中央悦府,4
长沙,三润城,7300,其他,三润城,3
长沙,蓝光雍锦阁,价格待定,蓝光,雍锦阁,3
长沙,宏聚地中海,价格待定,中海,宏聚地,3
长沙,华侨假日中心,价格待定,其他,华侨假日中心,6
长沙,鸿涛翡翠湾,价格待定,其他,鸿涛翡翠湾,5
